0.7776,1.4528,0.9604,1.0744,0.9604,0.6208,0.9748,1.3652,0.9664,1.5352,0.6536,0.8552,1.0744,0.8368,1.1072,0.8828,1.3004,1.3984,1.224,1.0844,1.106,0.9604,1.0628,1.0988,0.9128,1.0928,0.9748,1.0512,1.2888,1.1792,1.2268,1.0268,1.178,1.3768,1.1476,0.8624,1.3448,1.1692,1.2744,1.2384,0.9128,0.9072,1.2068,0.8396,0.8208,0.854,1.0324,0.7964,1.4544,0.7544,0.9056,1.0844,0.9704,1.1392,0.776,0.7576,0.7732,1.1448,0.9952,1.2544,0.8208,1.0312,1.1176,1.008,1.018,1.0008,0.9216,0.8972,0.854,0.9404,0.9388,0.9864,1.24,1.0312,0.9632,0.8424,1.574,0.8596,1.0972,1.538,0.9088,0.9016,0.628,1.1392,0.9776,1.3132,1.064,0.9416,1.0512,0.9648,1.1176,1.0152,0.7936,0.4996,0.9476,0.946,0.952,0.9028,0.7172,1.2556,1.1464,0.8512,1.0052,0.5716,0.8324,0.8944,0.9332,0.998,0.7792,0.9016,0.9548,0.9388,0.8912,0.7472,1.1896,0.9664,0.9664,0.956,0.7532,0.952,1.116,0.8396,0.7416,1.06,0.638,0.9648,1.0412,1.2296,0.8036,0.9604
2.1816,1.7668,2.3256,2.0404,2.3328,1.9468,1.9036,1.8836,1.9096,1.9784,1.4384,1.7236,1.9196,1.5768,1.8416,1.6056,1.8188,1.9744,2.0996,1.8936,1.8,1.6172,1.548,1.7108,1.502,1.6732,1.7584,1.7408,1.882,1.7812,1.6904,1.46,1.61,1.6848,1.9096,1.8792,1.6172,1.6084,1.8244,1.8044,1.2904,1.2916,1.646,1.6864,1.8604,1.4932,1.764,1.4616,1.8892,1.1896,1.3016,1.5768,1.4932,1.296,1.7552,1.4344,1.7956,1.7784,1.7928,1.8648,1.574,1.5408,2.0648,2.1068,1.7928,1.718,1.5624,1.8304,1.6216,1.9828,1.7064,1.7368,1.9136,1.7092,1.7108,1.934,2.0032,1.636,1.5524,1.5424,1.7612,1.4284,1.4876,1.8172,1.5856,1.6488,1.8,1.5308,1.682,1.9988,1.8304,1.7192,1.6704,1.6316,1.9064,1.7224,1.6864,1.2512,1.5508,1.5724,1.6544,1.4816,1.5424,1.492,1.384,1.8232,1.6864,1.6288,2.0232,2,1.9296,1.6288,1.404,1.5968,1.712,1.5292,1.7512,1.764,1.4068,1.7728,1.8808,1.568,1.79,1.9064,1.882,2.1268,1.8836,2.0348,2.1932,2.1268
2.2984,1.6128,2.458,2.2204,2.5256,2.1428,1.9224,2.0088,1.924,1.9772,1.5956,1.8288,1.9484,2.072,1.7984,1.2556,1.744,1.9556,2.3128,1.852,1.846,1.6028,1.6156,1.6072,1.4168,1.672,1.7224,1.6992,1.892,1.8056,1.6432,1.5608,1.748,1.9368,1.98,2.1268,1.558,1.6776,2.3776,2.0648,1.6516,1.5148,1.692,1.9484,1.8776,1.4488,1.6472,1.5524,1.7756,1.3608,1.466,1.6172,1.4544,1.2976,1.79,1.4372,1.7152,1.718,1.728,1.852,1.6732,1.4804,1.924,1.9972,1.7048,1.7048,1.78,2.006,1.7552,2.0044,1.9168,1.8388,2.042,1.826,1.7928,2.098,2.0248,1.728,1.6144,1.594,1.9628,1.4544,1.5308,1.8836,1.564,1.6964,1.7584,1.7684,1.6432,1.9224,1.8316,1.7584,1.7296,1.5608,1.8908,1.5696,1.6432,1.26,1.7164,1.636,1.6516,1.6228,1.7512,1.4744,1.4068,1.8964,1.6604,1.5292,1.8316,2.0404,2.0664,1.6588,1.4488,1.6516,1.6904,1.5652,1.8172,1.826,1.4788,1.846,1.944,1.6288,1.9024,2.0116,1.9512,2.592,2.2696,2.0824,2.2752,2.1512
2.36,1.6576,2.448,2.1428,2.3472,2.0852,1.8488,2.3344,1.9828,2.1296,1.6432,2.114,1.8144,2.3788,1.954,1.466,1.7136,1.7684,2.3444,1.8244,1.8764,1.6012,1.8704,1.4644,1.4932,1.8144,1.6488,1.692,1.8964,1.9036,1.4932,1.6,1.6892,1.8864,1.9584,2.0116,1.6992,1.826,2.1284,1.8848,1.5608,1.476,1.7512,2.0288,1.81,1.564,1.8404,1.5608,1.744,1.3492,1.3924,1.8864,1.5652,1.3348,1.9312,1.4992,1.9224,1.7524,1.6144,1.5868,1.7108,1.5004,1.9224,1.9124,1.61,1.496,1.8664,2.068,2.0072,2.0664,1.8188,1.9136,2.0348,1.9108,1.78,2.212,2.0608,1.7812,1.6904,1.646,1.8776,1.4616,1.4184,1.9136,1.6344,1.7668,1.6604,1.7512,1.7324,2.1816,1.8576,1.9168,1.7972,1.8028,1.9656,1.5608,1.6416,1.3292,1.728,1.5424,1.6432,1.6028,1.856,1.5032,1.456,1.8056,1.6444,1.6012,1.816,1.9816,2.0464,1.7944,1.7696,1.656,1.6876,1.6228,1.7912,1.7668,1.4888,1.8088,1.9456,1.5968,1.908,2.294,1.9628,2.6368,2.2592,2.036,2.2664,2.2392
2.3184,1.6648,2.4176,1.8952,2.3544,2.0432,1.8028,2.6668,1.8908,2.2636,1.6504,1.9656,2.186,2.458,1.872,1.6504,1.8908,1.8964,2.294,1.9136,2.1112,1.7336,2.1356,1.4284,1.5568,1.9712,1.6244,1.6832,1.8332,1.9368,1.6288,1.6964,1.7208,1.964,1.9756,1.9656,1.918,1.9456,1.9136,1.9872,1.5868,1.4444,1.8664,2.006,1.826,1.6128,1.7396,1.6488,1.6604,1.2672,1.5856,1.82,1.7236,1.7984,1.8908,1.61,1.9744,1.7368,1.672,1.6344,1.6576,1.6228,1.918,2.0216,1.6588,1.5336,1.7368,1.8604,2.0576,2.2204,1.7512,1.9312,1.9988,1.9568,1.7972,2.2984,2.14,1.9816,1.856,1.8128,2.0348,1.5784,1.4068,1.7408,1.672,1.8476,1.7048,1.7756,1.7396,2.1616,1.928,2.0664,1.7264,1.8304,1.8448,1.584,1.6732,1.3032,1.6472,1.5464,1.7152,1.5696,1.8532,1.4444,1.4112,1.8072,1.6732,1.64,1.7728,1.9528,1.9008,1.5896,1.5812,1.6444,1.7108,1.7624,1.7368,1.9024,1.4976,1.7512,1.9268,1.5524,1.9556,2.3372,1.9468,2.5084,2.1872,1.8892,2.0564,2.232
2.3328,1.6444,2.3644,1.8632,2.0952,2.1008,1.8016,2.4164,1.862,2.1932,1.7048,2.0476,2.2492,2.2852,1.8216,1.604,1.7768,1.7696,2.2392,1.918,2.0304,1.6504,1.8748,1.42,1.5408,1.9672,1.7192,1.8216,1.8648,2.0288,1.8116,1.7656,1.82,1.8704,1.8576,2.0304,1.8144,1.9352,1.7408,2.0032,1.5452,1.502,1.8432,2.078,1.9324,1.63,1.7308,1.728,1.7656,1.3592,1.5968,1.8216,1.6576,1.9756,2.0072,1.6344,1.836,1.7612,1.6876,1.692,1.97,1.604,2.0648,2.1184,1.6648,1.6632,1.6792,1.8388,2.206,2.396,1.754,1.9844,1.9424,1.9064,1.7884,2.2364,2.2608,1.9828,1.8936,1.9484,2.0764,1.6416,1.5452,1.7552,1.7352,1.8028,1.7092,1.9008,1.6272,2.0504,1.9484,1.9168,1.6616,1.8,1.862,1.61,1.6604,1.3264,1.5192,1.6588,1.7036,1.5568,1.8736,1.4616,1.3624,1.5784,1.6804,1.5568,1.7352,1.9152,1.9052,1.5668,1.532,1.528,1.6488,1.9828,1.6904,1.8604,1.4456,1.8964,1.964,1.744,1.9208,2.4696,2.1544,2.5904,2.0576,1.9196,2.0936,2.2796
2.1584,1.7092,2.5128,1.9628,2.0608,2.0736,2.1672,2.6324,1.8776,2.176,1.7424,2.0564,1.9756,2.1772,1.8244,1.5912,1.748,1.728,2.1688,2.0144,1.9384,1.7152,1.7136,1.7696,1.8604,2.1628,1.996,2.0492,2.15,2.212,1.61,1.5524,1.8172,2.1944,1.8504,2.1124,1.7164,1.9828,1.8072,1.9928,1.5176,1.4776,1.8504,2.0648,2.0104,1.6616,1.7944,1.64,1.9368,1.5452,1.9512,2.0896,1.6316,1.996,1.996,1.5868,1.9024,1.7468,1.7252,1.7684,2.0836,1.784,2.1068,2.114,1.7928,1.754,1.7324,1.8736,2.3212,2.3816,1.7136,1.9944,2.0896,1.9024,1.9628,2.2696,2.1284,1.9816,1.8952,1.96,2.104,1.7224,1.4948,1.8304,1.6848,1.8128,1.6804,1.8576,1.5824,2.0708,1.882,1.8764,1.6776,1.8432,1.8864,1.5508,1.6588,1.456,1.5812,1.6372,1.7264,1.45,2.0404,1.4444,1.3336,1.5424,1.6056,1.6012,1.712,1.872,1.892,1.4816,1.4456,1.4904,1.5896,1.8376,1.6776,1.7872,1.3752,1.97,1.898,1.79,1.7064,2.222,2.1184,2.2924,1.9684,1.9916,2.5576,2.3588
2.114,1.748,2.386,1.8244,2.0116,1.9584,1.9124,2.6584,1.8448,2.108,1.6316,1.8676,2.134,2.1744,2,1.5208,1.7584,1.7324,2.2132,2.036,1.8692,1.5856,1.4888,1.5308,1.5896,1.7612,1.8692,1.8448,1.9888,2.0464,1.63,1.3492,1.738,2.0044,1.8448,2.3528,1.784,1.8116,1.78,1.9396,1.4848,1.4212,1.7728,1.9656,1.8808,1.5884,1.6848,1.5784,2.062,1.5868,1.908,2.1484,1.7324,1.8848,1.9052,1.6012,1.99,1.8028,1.712,1.7264,2.1472,1.856,2.1052,1.964,1.8664,1.7252,1.8188,1.8748,2.3488,2.0304,1.738,2.0792,2.0936,2.016,1.9784,2.1976,2.1616,1.9672,1.7768,1.9124,2.078,1.636,1.5928,1.852,1.636,2.0088,1.7624,1.826,1.5192,2.1212,1.9136,1.98,1.6012,1.9008,1.9008,1.5264,1.6516,1.5496,1.7224,1.692,1.7596,1.4372,1.9784,1.5364,1.4948,1.4372,1.574,1.4948,1.7524,1.9064,1.8736,1.4904,1.5552,1.4904,1.6128,1.8576,1.826,1.846,1.3264,1.9152,1.784,1.7396,1.6704,2.0936,2.0824,2.0564,2.0504,2.0404,2.2364,1.8964
2.1184,1.6676,2.3672,2.0204,2.1024,1.8592,1.8232,2.5704,1.8964,2.1296,1.6948,1.98,2.15,2.2016,2.186,1.5536,1.7408,1.78,2.2868,2.0968,1.846,1.568,1.718,1.5596,1.7352,1.6604,1.9556,2.042,2.0752,2.0476,1.6184,1.322,1.7828,2.0332,1.9756,2.484,1.7872,1.8028,1.872,2.0536,1.5712,1.5076,1.718,2.0564,1.8244,1.568,1.5812,1.6976,1.8548,1.6072,1.9628,2.3228,2.4668,1.96,2.0924,1.6804,2.036,1.8748,1.9368,1.7324,2.1872,1.6992,2.1212,2.0736,1.9196,1.8216,1.8016,1.8964,2.2592,2.0304,1.918,2.1528,2.016,1.8664,2.006,2.16,2.1168,1.8808,1.7336,1.82,2.0448,1.558,1.574,1.8692,1.6732,1.9036,1.7624,1.9208,1.4788,2.026,1.928,2.0404,1.6936,1.872,1.8892,1.5984,1.6544,1.7872,1.7152,1.702,1.7756,1.5724,1.9268,1.7756,1.5336,1.5336,1.6244,1.5768,1.7264,2.1644,1.9124,1.5148,1.6648,1.5768,1.6504,1.852,1.8488,1.8592,1.2944,1.8736,1.8056,1.5984,1.6616,2.0232,2.1584,2.2824,1.9784,1.9052,2.186,1.928
2.1688,1.6516,2.2408,2.0564,1.9916,1.9136,1.908,2.5372,1.8836,2.1096,1.6992,2.0248,2.1716,2.2248,2.1184,1.5164,1.9324,1.9744,2.3156,2.0564,1.9496,1.6416,1.8288,1.62,1.8216,1.7728,2.0088,2.0376,2.3096,2.2608,1.7368,1.5148,1.8792,2.1484,2.1212,2.412,1.676,1.8736,1.6488,1.964,1.6344,1.6604,1.6992,2.026,1.8344,1.5452,1.4888,1.656,1.7972,1.5424,1.7768,2.2552,2.1184,1.9224,2.0304,1.712,1.964,1.8692,1.8936,1.9856,2.3444,1.7696,2.2232,2.1328,1.9224,1.862,1.7872,2.144,2.2088,2.0608,1.8504,1.9744,1.9484,1.8648,1.9224,2.1584,2.026,1.9872,1.9756,1.6936,1.8864,1.5536,1.6084,1.9556,1.656,1.9108,1.6688,1.9136,1.7468,1.9944,1.9312,2.0592,1.604,1.8072,1.892,1.5552,1.636,1.8952,1.6804,1.7036,1.8116,1.6792,1.9352,1.7656,1.4876,1.528,1.6848,1.6372,1.7552,2.2048,1.8748,1.5784,1.8748,1.5696,1.7296,1.8304,1.8116,1.9424,1.3696,1.8504,1.7668,1.6416,1.836,2.0044,2.0448,2.34,1.8448,1.826,2.284,1.6848
2.2624,1.7296,2.1328,2.0304,1.9944,1.9136,1.8592,2.3832,1.8316,2.088,1.656,1.924,1.9872,2.3068,1.924,1.548,1.9108,1.8936,2.34,2,1.888,1.8836,1.656,1.5164,1.6648,1.7656,1.9312,1.8088,2.072,2.1844,1.6948,1.4384,1.7624,2.1024,2.052,2.2696,1.6432,2.1068,1.646,1.8488,1.64,1.4616,1.7784,1.98,1.8964,1.5624,1.4992,1.7408,1.6444,1.5768,1.7352,2.1976,2.1772,1.9816,2.0792,1.6488,2.0072,1.816,1.6732,1.9368,2.3776,1.9656,2.1976,2.0936,1.8952,1.8532,1.888,2.1296,2.1904,2.4912,2.0476,2.0348,2.2048,2.0088,2.0952,2.3056,2.1256,2.2088,2.124,1.9168,1.9396,1.7812,1.6532,2.0032,1.816,1.996,1.7568,1.918,1.9672,2.1512,1.9496,2.32,1.6056,1.892,1.8692,1.568,1.62,2.052,1.7812,1.6288,1.8676,1.6184,1.872,1.6964,1.496,1.5596,1.6432,1.6288,1.8128,2.2292,1.7912,1.6904,1.6172,1.6256,1.6704,1.892,1.7696,1.9556,1.4112,1.9108,1.5968,1.5364,1.9628,1.8188,1.99,2.3932,2.0996,1.7928,2.1212,1.6488
2.1456,1.6028,2.0464,2.0088,2.0288,1.872,1.8604,2.4336,1.7512,2.032,1.6272,1.8776,1.9384,2.1456,1.8864,1.5104,1.8748,1.8016,2.3644,1.9208,1.8692,1.7624,1.548,1.4888,1.636,1.6676,1.7928,1.754,2.036,2.1024,1.6632,1.4848,1.728,2.0348,2.0392,2.4824,1.5928,1.98,1.564,1.8088,1.6704,1.5148,1.7224,1.944,1.8748,1.5164,1.584,1.6648,1.6256,1.5352,1.7784,2.0924,1.8792,1.856,1.9744,1.5436,1.8016,1.8116,1.5912,1.718,2.062,1.7972,2.186,2.0792,1.7452,1.8216,1.79,2.18,2.2076,2.5344,1.9988,2.114,2.17,1.9512,1.9928,2.2408,2.1816,2.376,2.2608,1.9568,1.9312,1.7728,1.62,2.0188,1.7612,1.9152,1.7624,1.8952,1.7784,2.1988,1.9916,2.2868,1.6776,2.0204,1.9584,1.6648,1.718,1.9124,1.6544,1.6604,1.8548,1.6892,1.9252,1.6056,1.5424,1.5148,1.64,1.5696,1.748,2.212,1.8908,1.7092,1.7612,1.5784,1.6316,1.8808,1.6732,1.9124,1.3984,1.712,1.636,1.666,2.032,1.7296,2.0764,2.324,2.3672,1.8116,1.9844,1.5264
1.954,1.5928,1.9224,2.0752,1.8748,1.7092,1.6576,2.1728,1.6676,1.98,1.5148,1.9208,1.9224,1.9352,1.8088,1.4992,1.836,1.7296,2.3588,1.7768,1.8044,1.6244,1.6344,1.4616,1.5968,1.6316,1.79,1.6936,2.0592,2.0448,1.5956,1.4456,1.8316,2.0188,1.9556,2.4712,1.682,1.9944,1.5912,1.898,1.6748,1.4976,1.6776,1.9208,1.8416,1.5524,1.6876,1.6216,1.5824,1.3508,1.5596,2.006,1.8216,1.7296,2.0216,1.5508,1.908,1.8432,1.5452,1.6316,1.862,1.676,1.9756,2.1224,1.9124,1.7468,1.728,2.1368,2.0792,2.4824,1.9324,2.0808,1.9784,1.8592,1.8476,2.1008,2.032,2.1744,1.9928,1.8144,1.8936,1.7324,1.568,1.9168,1.6172,1.8764,1.9484,1.8404,1.6704,2.0736,1.9208,2.1556,1.7552,2.042,1.9988,1.6804,1.7768,1.7984,1.62,1.6676,1.7596,1.6372,1.954,1.5696,1.5464,1.5048,1.6876,1.5568,1.728,2.2148,1.81,1.7108,1.7468,1.4616,1.6172,1.9816,1.702,1.8648,1.3032,1.558,1.5896,1.6216,2.1456,1.7108,1.9628,1.9496,2.2624,1.738,1.9684,1.5136
1.9496,1.6316,1.9152,2.0044,1.7192,1.6228,1.6676,1.898,1.6216,2.0432,1.4888,1.8676,1.8376,1.9888,1.7192,1.5176,1.872,1.7684,2.2624,1.8548,1.7884,1.62,1.7092,1.3852,1.5968,1.568,1.7496,1.7928,2.042,1.996,1.5336,1.384,1.8476,2.0648,1.9424,2.6984,1.6576,2.104,1.5352,1.8936,1.6992,1.5352,1.7036,1.9684,1.8432,1.6288,1.4848,1.6632,1.5104,1.2816,1.476,1.9684,1.6676,1.6432,2.0836,1.6316,1.9324,1.7972,1.548,1.6328,1.8344,1.7108,1.9124,1.9784,1.8116,1.9496,1.8676,2.0332,2.2652,2.3024,1.846,1.97,1.9484,1.7264,1.898,2.0248,2.0144,2.1788,1.9368,1.7192,1.784,1.6172,1.4516,1.964,1.486,1.8072,1.7768,1.7468,1.5076,2.0936,1.8736,2.016,1.6056,1.9816,1.934,1.6616,1.81,1.7756,1.6516,1.5984,1.7668,1.558,2.0072,1.4848,1.5292,1.4948,1.594,1.5336,1.8028,2.1788,1.636,1.7612,1.6992,1.4472,1.5724,1.8576,1.7396,1.9008,1.4212,1.6328,1.5724,1.4472,1.9396,1.6704,1.8792,2.072,2.1616,1.6776,1.7872,1.424
2.0576,1.6156,1.9672,1.7468,1.6128,1.7612,1.6676,1.934,1.5176,2.2248,1.3768,1.8604,1.718,1.9396,1.702,1.4168,1.7912,1.9712,2.2336,1.8316,1.8476,1.5336,1.636,1.3868,1.5668,1.5724,1.7252,1.8016,2.0692,2.0432,1.5652,1.3708,1.764,2.0824,1.9396,2.54,1.6444,2.0464,1.5812,1.9324,1.7596,1.4372,1.7424,2.114,1.8548,1.6012,1.486,1.6184,1.424,1.322,1.4528,1.8776,1.5912,1.6444,2.1456,1.4788,1.9208,1.6688,1.4084,1.584,1.8432,1.6372,1.9064,1.9108,1.702,1.8016,1.7884,2.0276,2.3416,2.242,1.954,2,1.954,1.7048,1.928,1.9916,1.9268,2.1976,1.9856,1.8028,1.8488,1.6172,1.4024,1.8764,1.476,1.7812,1.5768,1.6976,1.5364,1.9816,1.8664,2.0304,1.4168,1.8704,1.8028,1.4672,1.7064,1.7784,1.6156,1.594,1.712,1.6488,2.0608,1.6216,1.6676,1.5856,1.6864,1.8172,2.0032,2.3024,1.8848,1.8604,1.8736,1.5856,1.7224,1.8836,1.9052,1.9484,1.5752,1.8172,1.7308,1.5164,1.98,1.7656,2.1052,2.14,2.258,1.61,1.7252,1.424
2.1024,1.754,2.0376,1.7596,1.6532,1.8892,1.682,1.8952,1.4416,2.2824,1.4456,1.7368,1.928,2.0104,1.6544,1.4328,2.1384,2.0232,2.3184,2.1024,1.8792,1.5364,1.5768,1.3952,1.6216,1.6112,1.7712,1.8848,2.0924,2.114,1.5176,1.4328,1.9684,1.9468,1.9844,2.4248,1.6112,1.8664,1.5164,1.97,1.774,1.46,1.7768,2.0248,1.728,1.5912,1.4528,1.6228,1.45,1.306,1.4932,1.8144,1.7568,1.712,1.9684,1.5956,2.0564,1.7684,1.3984,1.522,1.7296,1.7872,1.8776,1.9208,1.6388,1.6848,1.754,2.2984,2.2952,2.304,2.0476,2.0204,1.9496,1.7624,1.9424,2.0492,2.0032,2.1976,2.0564,1.862,1.872,1.6112,1.5424,2.0464,1.63,1.9972,1.836,1.8764,1.6976,2.2176,1.9816,2.1384,1.6112,1.9124,2.0032,1.63,1.79,1.6444,1.7596,1.702,1.7408,1.6748,1.9944,1.6864,1.6216,1.7152,1.63,1.8116,2.016,2.2088,1.7856,1.7712,1.8648,1.5596,1.7048,1.8704,1.8116,1.862,1.5424,1.7712,1.6228,1.5896,1.8504,1.764,2.1152,1.8532,2.242,1.594,1.9324,1.4704
2.2376,1.7928,2.042,1.9988,1.774,1.856,1.692,1.8188,1.4572,2.2364,1.6648,1.8056,2.0648,1.8892,1.5208,1.3364,2.1472,1.8992,2.6252,2.006,1.9712,1.6112,1.6892,1.4012,1.6,1.604,1.9528,2,2.1096,2.186,1.6256,1.4312,2.0924,1.9784,1.9972,2.376,1.6444,1.8864,1.5812,2.3228,1.7296,1.4384,1.646,1.9584,1.7396,1.5724,1.486,1.6544,1.6576,1.3276,1.5364,1.7624,1.64,1.6488,2.0016,1.5824,2.1224,1.8648,1.4732,1.5856,1.7584,1.7972,1.996,2.1168,1.7368,1.846,1.718,2.0576,2.2924,2.232,2.078,1.9556,1.8648,1.7596,1.9468,2.062,2.0348,2.2032,2.2088,2.0504,1.898,1.6616,1.6388,2.0708,1.728,2.0304,2.0104,1.9064,1.9412,2.268,2.088,2.1312,1.5696,1.898,1.9108,1.7552,1.81,1.6056,1.7524,1.7452,1.8632,1.7008,1.9872,1.5956,1.6792,1.81,1.558,1.646,2.1112,2.2896,1.6976,1.9152,1.892,1.666,1.7468,2.016,1.8576,1.954,1.9268,1.6804,1.826,1.672,1.8892,1.9384,2.5172,2.1412,2.2248,1.5812,2.33,1.5496
2.1412,1.738,2.026,2.0664,1.8592,2.654,1.64,1.8316,1.4832,2.3788,1.4444,1.764,2.1872,2.1988,1.8892,1.5164,2.0896,1.7872,2.3472,1.9224,1.892,1.5452,1.594,1.522,1.8344,1.6676,2.0936,2.1788,2.176,2.1008,1.676,1.4948,2.2192,2.068,2.3284,2.3632,1.6388,2.0016,1.6228,2.3272,1.7048,1.3896,1.7064,1.9556,1.7152,1.5768,1.5248,1.7036,1.7584,1.5048,1.6588,1.8244,1.6676,1.7264,2.0896,1.7224,1.9856,1.6072,1.6012,1.594,1.8,1.9136,2.1212,2.3128,1.8648,1.9584,1.7668,2,2.258,2.1772,1.9512,1.928,1.79,1.6732,1.9268,1.9772,1.9784,2.1944,2.0952,1.856,1.8864,1.5176,1.6936,2.0504,1.6748,2,2.0032,2.0504,1.8272,2.3588,2.0464,2.232,1.6444,1.9772,1.9568,1.754,1.96,1.6804,1.9008,1.7164,1.738,1.7884,1.9816,1.754,1.846,1.9612,1.6344,1.6516,2.15,2.2016,1.7396,1.9124,1.97,1.7596,1.97,1.97,1.8388,2.006,1.9352,1.6792,2.0232,1.8604,2.104,2.212,2.3744,2.1356,2.2032,1.6732,2.438,1.5884
2.1888,1.744,2.0044,2.1832,1.9352,2.7056,2.1688,1.8376,1.5148,2.3056,1.3868,1.8432,2.1556,1.8388,1.8792,1.6372,2.2004,1.7368,2.1716,1.8936,1.99,1.61,1.5436,1.64,1.892,1.6648,2.1312,2.206,1.9512,2.0936,1.7036,1.5608,2.4208,2.1872,2.1556,2.2652,1.7596,2.0924,2.0204,2.3704,1.558,1.4112,1.7296,1.9208,1.6864,1.594,1.5752,1.6688,1.918,1.4572,1.676,1.918,1.7108,1.7308,2.3776,1.7584,2.0116,1.6748,1.7192,1.656,1.8244,1.8532,2.0476,2.3084,2.0176,1.9972,1.8548,2.068,2.3976,2.1644,2.032,2.0232,1.8376,1.7224,1.8664,1.934,2.0104,2.2232,2.1544,1.9196,2.0332,1.5192,1.8288,2.2076,1.8604,2.016,2.0304,2.1932,2.036,2.494,2.068,2.2868,1.63,1.9384,1.9208,1.7552,2.1224,1.7496,1.8648,1.676,1.8488,1.8664,1.9124,1.6804,1.6732,2.3644,1.6,1.7192,2.2448,2.068,1.692,1.9208,1.954,1.7612,1.9828,2.0072,1.8632,2.098,1.9368,1.692,1.8432,1.8044,1.9324,2.1672,2.3384,2.1184,2.1644,1.7524,2.4076,1.4428
2.196,1.6892,2.0072,2.1872,1.8776,2.7232,2.0332,1.8532,1.7668,2.3572,1.3896,1.7136,2.2636,1.944,1.9024,1.6848,2.2204,1.8172,2.3024,1.8736,2.052,1.7756,1.5508,1.6604,2.0032,1.7152,2.222,2.1832,1.98,2.3416,1.7828,1.5552,2.3572,2.2736,2.278,2.1384,1.9208,2.0144,2.0636,2.2564,1.5884,1.4312,1.7584,2.2004,1.7152,1.5884,1.496,1.6748,1.934,1.4688,1.6544,2.0664,1.6964,1.8776,2.3184,1.9512,2.072,1.81,1.7036,1.6,1.9224,1.8388,2.1328,2.2968,1.82,2.114,1.8,2.088,2.3128,2.1528,2.1412,2.0636,1.774,1.8432,1.7928,2.0088,2.1008,2.4032,2.2464,1.9712,1.9784,1.4688,1.7944,2.2264,2.0232,2.0376,2.1024,2.0548,2.1356,2.52,1.99,2.252,1.6488,1.9136,1.964,1.728,2.242,1.5552,1.8128,1.646,1.9136,1.748,1.9672,1.6244,1.8028,2.2868,1.6416,1.8188,2.2768,2.0852,1.6992,1.81,2.0032,1.7468,1.8952,2.0824,1.9008,2.0648,1.8776,1.8892,1.8,1.8316,2.2436,2.1008,2.5388,2.078,2.114,1.8736,2.5976,1.5568
