0.9892,1.3408,1.3508,1.0584,0.9908,0.874,1.4024,1.5824,1.1276,1.2512,0.9288,0.88,0.89,1.0296,1.0108,0.7792,0.7416,0.7776,0.9128,0.7704,1.064,0.8884,0.9792,1.27,1.028,1.028,1.106,1.2788,1.0784,0.8424,1.1032,0.9792,0.9028,1.2816,1.0528,0.5572,0.8524,0.828,1.4024,1.2772,0.8856,1.1392,0.9056,0.7964,1.1808,1.234,1.0628,0.6452,1.1348,1.1968,1.1792,1.0324,0.792,1.1648,1.1232,1.1536,0.632,0.766,0.9144,0.56
2.4596,2.6224,2.5344,2.068,2.2696,3.0224,2.782,1.9136,2.968,2.4248,2.1284,2.052,1.1088,2.1368,1.9816,1.8992,2.34,1.996,2.3156,2.0708,1.9396,2.4928,2.2968,2.504,2.5156,1.928,2.3572,1.61,2.1268,1.9612,2.4424,2.0232,2.6972,2.4424,2.6336,0.5688,1.7512,2.006,2.4264,2.1152,2.2148,2.2132,2.2492,1.9036,2.592,2.3904,1.9628,2.2148,2.8324,2.6164,2.6452,2.2796,2.6008,2.6064,2.314,2.3616,2.1368,2.314,1.8272,1.5596
2.752,2.5964,2.7056,2.0608,2.1772,2.9248,2.6884,1.934,2.7692,2.5544,2.2348,2.2408,1.208,2.15,1.9496,1.882,2.366,1.924,2.1556,2.0404,1.872,2.4508,2.36,2.6296,2.4868,1.908,2.3156,1.6256,2.134,1.9672,2.4364,2.0016,2.6596,2.536,2.4696,0.54,1.6688,1.9872,2.5184,2.0692,1.9208,2.2132,2.2048,1.8632,2.4984,2.1512,1.8548,2.1716,2.6568,2.5228,2.7676,2.216,2.638,2.5632,2.1556,2.2868,2.0996,2.0836,1.78,1.4024
2.6696,2.4912,2.5832,2.0996,2.2464,2.9176,2.7908,1.918,2.6164,2.3804,2.0032,2.0304,1.1016,2.2336,1.996,1.9512,2.252,1.96,2.1656,2.1412,1.918,2.5012,2.4352,2.6468,2.484,1.9224,2.304,1.63,2.1556,1.918,2.504,2.0592,2.8512,2.5748,2.2104,0.5632,1.6732,1.9584,2.2508,2.1328,1.8388,2.3024,1.9628,1.9224,2.356,2.2724,1.6416,2.1716,2.746,2.6552,2.5084,2.2696,2.5748,2.5072,2.2348,2.2448,2.2624,2.4436,1.7036,1.46
2.5576,2.5056,2.5532,2.0896,2.428,2.7736,2.7,1.9916,2.674,2.428,1.8244,2.0348,1.09,2.2492,1.7568,2.0216,2.248,2.0492,2.0132,2.0144,2.0708,2.5012,2.4536,2.6008,2.4048,1.7856,2.186,1.5596,2.1008,1.9024,2.566,2.0176,2.8352,2.7504,2.4652,0.6424,1.6,1.8548,2.0808,2.0564,1.892,2.2348,2.0276,1.9024,2.5432,2.2752,1.7856,2.288,2.8324,2.638,2.6524,2.4092,2.5532,2.4192,2.124,2.2996,2.3096,2.4608,1.8676,1.5984
2.4264,2.7244,2.3776,2.0752,2.304,2.7576,2.7504,1.9684,2.6568,2.4264,1.8,1.9844,1.0368,2.2192,1.7512,1.8736,2.0808,2.026,2.1124,2.0248,2.0608,2.4104,2.2724,2.7144,2.068,1.918,2.1616,1.4516,1.9656,2.1124,2.428,1.8952,2.7864,2.6352,2.3272,0.5688,1.384,1.7828,2.248,1.9672,1.9888,2.0936,1.9024,1.8416,2.212,2.18,1.7468,2.2104,2.8324,2.34,2.2148,2.0448,2.6828,2.4464,2.1788,2.1688,2.268,2.5344,1.944,1.6172
2.4608,2.5604,2.3112,1.9484,1.996,2.7016,2.5904,1.9096,2.6308,2.3416,1.78,1.8736,1.1736,2.0824,1.8216,1.9108,1.964,1.928,2.1024,2.2464,2.196,2.432,2.0824,2.6584,2.0564,1.8764,2.0708,1.4672,1.7408,2.0132,2.4496,1.8432,2.5904,2.34,2.2376,0.5356,1.3148,1.8316,2.3068,1.9052,1.908,2.1184,1.8416,1.81,2.2852,2.0504,1.5148,1.9136,2.5632,2.3444,1.9496,2.2436,2.3024,2.2132,1.882,2.1384,2.1168,2.2592,1.774,1.4616
2.3128,2.2952,2.2536,2.0432,1.9252,2.6192,2.5316,1.8388,2.4856,2.4508,1.594,2.1368,1.1648,1.8848,1.7684,1.7596,2.0132,1.8808,2.1716,2.3272,2.1728,2.288,2.1068,2.6048,2.0896,1.8992,2.1256,1.5164,1.676,1.8344,2.2376,1.8936,2.4536,2.2248,2.52,0.556,1.3808,1.9324,2.2896,1.9528,1.9856,2.068,1.872,1.7252,2.2912,2.0072,1.3624,2.0896,2.2696,2.248,1.908,2.4236,2.0752,2.0288,1.8272,2.042,2.4148,1.9972,1.5236,1.3552
2.3672,2.4824,2.1584,1.9728,1.9944,2.684,2.5504,1.8072,2.5256,2.2624,1.6832,2.006,1.1824,2.0116,1.7944,1.78,2.0016,1.8072,2.1256,2.2696,2.1168,2.2276,2.2176,2.6512,2.006,1.918,2.0492,1.6,1.9224,1.9972,2.2664,2.0032,2.4048,2.248,2.4724,0.6136,1.2572,1.8592,2.062,1.9096,1.8532,1.944,1.6992,1.81,2.1068,1.8604,1.3868,2.0648,2.18,2.2852,1.9208,2.1256,2.098,1.9096,1.7552,2.0968,2.0348,1.9168,1.4904,1.3564
2.242,2.2868,2.0492,1.8632,1.8992,2.7144,2.5444,1.7684,2.3096,1.954,1.4056,1.8172,1.1188,2.1184,1.6228,1.62,1.8748,1.836,1.9024,2.0968,1.8604,2.1844,2.2624,2.536,1.81,1.6892,1.9008,1.4344,1.8216,1.882,1.8704,1.9396,2.3948,2.0808,2.2088,0.5384,1.1968,1.8172,1.8632,1.856,1.78,1.9324,1.5884,1.6688,2.0016,1.7324,1.4272,1.8388,2.1152,1.9456,1.99,1.98,1.7568,1.754,1.5884,2.0188,1.8776,1.7008,1.3736,1.2328
2.186,2.0288,1.7568,1.6184,1.7252,2.3544,2.4364,1.7524,2.078,1.8,1.276,1.666,0.9028,1.8072,1.6504,1.44,1.918,1.744,1.7784,2.1052,1.8344,1.8016,1.9928,2.3272,1.5136,1.6288,1.8376,1.2944,1.6532,1.7408,1.816,1.7624,2.3832,1.9196,1.928,0.54,1.2472,1.5164,1.8,1.728,1.6128,2.078,1.2888,1.5812,1.9196,1.4544,1.368,1.646,1.9612,1.6576,1.6904,1.7064,1.7656,1.5508,1.6964,1.8016,1.5392,1.708,1.2512,1.1764
1.8244,1.8476,1.4256,1.3636,1.4976,1.826,2.0392,1.4456,1.7584,1.3132,1.1232,1.6388,0.746,1.5652,1.2528,1.4644,1.7336,1.4788,1.6472,1.846,1.6792,1.4516,1.7656,2.2032,1.4428,1.384,1.6516,1.0496,1.26,1.6344,1.6128,1.538,2.1096,1.7324,1.6172,0.5704,1.0656,1.4716,1.6516,1.8188,1.5508,2.0476,1.0584,1.3724,1.8736,1.3016,1.3088,1.5524,1.7696,1.5032,1.8016,1.4932,1.6372,1.42,1.496,1.6288,1.3088,1.7768,1.3088,0.8972
1.7872,1.7768,1.3796,1.3508,1.2932,1.6676,1.996,1.3464,1.6948,1.1188,1.0352,1.6316,0.7776,1.604,1.168,1.2644,1.6144,1.1736,1.3552,1.6156,1.394,1.3508,1.61,2.1688,1.2008,1.2268,1.5048,1.0024,1.1104,1.5724,1.3364,1.348,2.1112,1.5264,1.5076,0.5572,1.0424,1.342,1.6804,1.744,1.5004,1.7224,1.0628,1.4056,1.7308,1.2284,1.3016,1.5552,1.7008,1.7236,1.7092,1.1864,1.568,1.2916,1.1304,1.3664,1.2544,1.4948,1.2944,0.7316
1.7092,1.7352,1.316,1.342,1.25,1.656,1.9384,1.204,1.5796,1.188,1.0196,1.5668,0.8368,1.6992,1.0988,1.1968,1.6648,1.1476,1.322,1.512,1.2904,1.2224,1.3664,2.1024,1.0196,1.1132,1.2904,1.0208,1.1548,1.4128,1.2916,1.3508,2.2276,1.5308,1.5812,0.5112,0.9992,1.4804,1.6472,1.6676,1.4284,1.4932,1.0208,1.3536,1.7336,1.2384,1.2728,1.456,1.708,1.5496,1.5784,1.0424,1.4228,1.26,1.106,1.3364,0.9992,1.25,1.4544,0.6392
1.6444,1.7136,1.2988,1.316,1.1476,1.63,1.9828,1.1592,1.5104,1.1664,0.982,1.4788,0.8396,1.538,1.214,1.2312,1.4904,0.9836,1.3752,1.6256,1.2904,1.332,1.3752,2.0792,1.1736,1.1752,1.384,1.0828,1.1792,1.3852,1.3408,1.332,2.0564,1.6172,1.5076,0.5328,0.9792,1.3408,1.7136,1.7424,1.27,1.4356,0.8944,1.322,1.4444,1.178,1.2268,1.3724,1.7352,1.538,1.3376,1.1132,1.5136,1.28,1.1276,1.3868,0.9604,0.9952,1.3232,0.7532
1.6112,1.7336,1.168,1.312,1.2872,1.646,1.96,1.234,1.764,1.132,1.0268,1.3796,0.8308,1.5004,1.1176,1.168,1.42,0.998,1.1996,1.5236,1.316,1.3808,1.3336,2.1112,1.1492,1.2672,1.4256,1.0744,1.0888,1.3636,1.24,1.3364,2.1976,1.4776,1.466,0.6824,0.9072,1.388,1.8188,1.6504,1.1376,1.4228,0.9028,1.2472,1.4488,1.178,1.1824,1.2528,1.6216,1.5524,1.27,1.064,1.4688,1.2224,1.0628,1.3492,0.9432,0.9952,1.2628,0.818
1.5164,1.6776,1.1952,1.2124,1.1852,1.584,1.7208,1.2644,1.5424,1.0888,1.0136,1.306,0.6464,1.2832,0.9232,1.0816,1.4056,0.8624,1.1288,1.46,1.3636,1.2932,1.3264,2.052,1.0528,1.2312,1.306,1.2008,1.07,1.3608,1.1736,1.352,2.2868,1.3852,1.456,0.6136,0.91,1.4128,1.7872,1.5408,1.2008,1.384,0.952,1.2284,1.2976,1.2112,1.132,1.2456,1.5608,1.466,1.1952,1.0628,1.4312,1.1664,1.1348,1.2772,0.8668,1.0036,1.3204,0.7128
1.4444,1.476,1.178,1.0844,0.9892,1.4372,1.7252,1.1104,1.4588,1.0124,0.9704,1.162,0.6148,1.1176,0.874,1.0124,1.2556,0.8496,1.1276,1.3968,1.332,1.1792,1.3004,2.006,1.0424,1.2412,1.3304,1.1088,1.0512,1.2368,1.1492,1.2224,2.1584,1.3032,1.5796,0.586,0.9144,1.3436,1.6288,1.5436,1.2628,1.4816,0.982,1.2268,1.2772,1.1792,1.1752,1.3292,1.5812,1.568,1.28,1.09,1.4976,1.3752,1.188,1.3032,0.972,1.0468,1.106,0.8048
1.5464,1.6056,1.2888,1.0556,0.9504,1.4256,1.6776,1.07,1.4528,1.0296,1.0424,1.168,0.6436,1.0556,0.962,0.982,1.224,0.8856,0.936,1.3148,1.244,1.0612,1.2572,1.744,0.9836,1.0944,1.3104,0.9144,1.2412,1.4212,1.3796,1.1896,1.9136,1.276,1.9728,0.5804,0.9448,1.4096,1.6112,1.5724,1.2616,1.4472,0.9692,1.2368,1.42,1.188,1.0412,1.3148,1.5292,1.5208,1.1908,1.0424,1.404,1.2456,1.1664,1.3048,0.8296,0.9476,0.982,0.7056
1.4876,1.6,1.172,1.0384,0.9128,1.4372,1.6184,1.0484,1.4616,0.9504,0.9172,1.0556,0.622,1.0756,0.9548,1.028,1.2484,0.9216,0.8728,1.3264,1.1824,1.0916,1.2772,1.7152,1.0972,1.172,1.3696,0.9,1.1736,1.3292,1.3016,1.2168,1.7208,1.3536,1.98,0.6248,0.8008,1.3016,1.6228,1.522,1.1536,1.4588,0.9,1.172,1.3148,1.172,0.8192,1.2512,1.6172,1.6372,1.2152,1.0412,1.3148,1.1608,1.0928,1.2832,0.848,0.9056,0.9232,0.772
1.4776,1.5712,1.1636,1.1936,0.992,1.4616,1.6056,1.0944,1.5148,0.926,0.992,1.0712,0.6796,1.126,1.0096,1.0512,1.3232,0.982,0.9016,1.404,1.2168,1.1464,1.3004,1.6604,1.0584,1.1936,1.3192,0.88,1.06,1.2988,1.1232,1.2832,1.7784,1.3808,1.98,0.6956,0.73,1.2212,1.548,1.5236,1.2328,1.4328,0.962,1.2356,1.378,1.2356,0.8596,1.2584,1.6156,1.5724,1.1764,1.1664,1.4672,1.3132,1.2268,1.3336,0.9376,0.992,0.9792,0.7616
1.4888,1.548,1.1448,1.0856,0.9344,1.404,1.5452,1.1392,1.4184,1.0384,0.9808,1.1044,0.6928,1.0988,0.88,0.9188,1.1464,0.9764,0.8224,1.3032,1.2096,1.0096,1.208,1.5208,0.9764,1.1808,1.3336,0.8596,1.0052,1.312,1.06,1.1924,1.6948,1.2788,1.9656,0.6536,0.736,1.25,1.5352,1.5608,1.1752,1.3248,0.9692,1.2268,1.2052,1.0916,0.7316,1.1636,1.4976,1.404,1.1132,0.9776,1.3004,1.224,1.1548,1.1824,0.8524,0.9272,0.9232,0.632
1.3924,1.486,1.116,1.0568,0.92,1.3896,1.5032,1.132,1.3824,0.9676,0.884,1.0728,0.7688,1.064,0.8596,0.9288,1.0612,0.8396,0.8956,1.3752,1.26,0.9764,1.1504,1.4328,0.9604,1.1996,1.2944,0.8496,1.018,1.2472,1.0756,0.8668,1.6804,1.2656,1.9888,0.6352,0.6984,1.2312,1.5968,1.7164,1.2268,1.3636,0.9848,1.1592,1.204,1.0312,0.6768,1.188,1.6588,1.43,1.116,0.982,1.2888,1.3132,1.1072,1.1564,0.8136,0.9,0.9304,0.6248
1.3968,1.466,1.1276,1.3088,0.9272,1.4228,1.5868,1.1404,1.3492,0.8956,0.9388,1.152,0.7832,0.9964,0.884,0.8872,1.0656,0.9704,1.0468,1.4816,1.3592,1.0844,1.2628,1.26,1.0052,1.26,1.3364,0.91,1.0872,1.3048,1.1332,0.9272,1.676,1.3264,2.0376,0.5932,0.812,1.322,1.564,1.6012,1.1464,1.3364,0.8972,1.1536,1.2644,1.0888,0.7172,1.1592,1.564,1.4688,1.0744,1.0152,1.2816,1.25,1.0844,1.1232,0.7936,0.8756,0.9188,0.612
1.3376,1.3232,1.09,1.1216,0.9448,1.3536,1.594,1.0944,1.3276,0.8552,0.9232,0.9448,0.6364,1.1132,0.7976,0.7516,1.0196,0.8584,0.8092,1.316,1.09,1.0972,1.316,1.3148,0.9488,1.2484,1.2904,0.8092,0.9504,1.322,1.0496,0.8944,1.604,1.2872,1.7944,0.5788,0.6968,1.2412,1.6056,1.4932,1.08,1.3536,0.8584,1.2484,1.172,1.1176,0.8308,1.0456,1.4184,1.3376,1.0424,1.0064,1.3192,1.1176,1.07,1.106,0.7964,0.9272,0.9056,0.6568
1.3492,1.394,1.0988,1.0584,1.096,1.4644,1.682,1.168,1.3408,0.8756,1.0196,0.9992,0.6148,1.1348,0.8584,0.8352,1.0412,0.8368,0.7848,1.2656,1.0872,1.1708,1.3796,1.2832,1.0064,1.2456,1.24,0.8568,0.9476,1.2472,1.0988,0.8828,1.548,1.276,1.7984,0.5516,0.7256,1.25,1.5264,1.3996,1.0772,1.3132,0.838,1.2456,1.1576,1.0628,0.7216,1.106,1.3016,1.312,1.0672,1.034,1.24,1.1864,1.1304,1.1836,0.7848,0.89,0.998,0.5632
1.3276,1.4096,1.044,1.0656,0.9044,1.4776,1.5968,1.3032,1.2512,0.9448,1.0224,0.9056,0.592,1.09,0.9376,0.8872,1.0384,0.7776,0.812,1.2152,1.1216,1.0528,1.27,1.2024,1.0312,1.24,1.2412,0.8352,0.9592,1.2472,1.126,0.8912,1.4704,1.276,1.856,0.5632,0.71,1.24,1.568,1.2844,1.096,1.42,0.8624,1.244,1.2256,1.0296,0.6752,1.0296,1.2456,1.4168,1.0556,0.8984,1.1864,1.1448,1.1032,1.132,0.8224,0.8872,0.8668,0.5732
1.3768,1.4312,1.2556,1.0656,0.9576,1.456,1.6544,1.1648,1.3392,0.9448,1.0672,0.998,0.638,1.1248,0.8264,0.9056,1.0224,0.8668,0.7864,1.1896,1.0152,0.9764,1.2356,1.172,1.0988,1.1576,1.332,0.8208,0.9792,1.2196,1.0928,0.864,1.45,1.3076,1.8144,0.5888,0.746,1.2312,1.5812,1.2772,1.0424,1.456,0.7648,1.1708,1.2184,1.0484,0.6768,1.0528,1.2484,1.306,1.132,0.8668,1.198,1.132,1.0568,1.1404,0.7288,0.8568,0.864,0.5384
1.5136,1.5248,1.276,1.1232,0.9532,1.4444,1.6904,1.0772,1.3132,0.9664,1.1088,1.0584,0.7804,1.178,0.88,0.9244,1.0612,0.92,0.7848,1.2052,1.0396,0.946,1.2112,1.168,0.9792,1.1104,1.27,0.802,1.0756,1.214,1.1032,0.9232,1.3148,1.2744,1.8172,0.5428,0.7676,1.2212,1.5624,1.3204,1.024,1.404,0.7676,1.2544,1.2484,1.1088,0.72,1.0352,1.2024,1.3088,1.0324,0.884,1.1464,1.106,1.0496,1.1176,0.72,0.8452,0.8308,0.6076
1.43,1.5552,1.2484,1.0928,0.9664,1.4948,1.7668,1.1016,1.3592,0.952,1.0756,1.0384,0.7056,1.1032,0.8696,0.8768,1.1032,0.9848,0.8368,1.2112,1.0988,0.9376,1.26,1.1464,0.9676,1.1392,1.2528,0.838,1.0424,1.352,1.1232,0.9604,1.3696,1.3448,1.6488,0.5716,0.7876,1.3104,1.5768,1.2152,1.1464,1.316,0.7648,1.2112,1.1836,1.0872,0.7172,1.0152,1.1576,1.3376,1.0152,0.9908,1.1464,1.1104,1.1332,1.214,0.756,0.8208,0.9532,0.6032
1.4212,1.4344,1.2224,1.1144,0.9892,1.492,1.6776,1.142,1.332,0.9232,1.044,1.034,0.6652,1.1448,0.9,0.88,1.0872,0.9128,0.8828,1.2328,1.0528,1.0296,1.3696,1.178,1.0828,1.198,1.312,0.9304,1.0108,1.348,1.2656,0.9216,1.3824,1.342,1.6072,0.5544,0.8496,1.368,1.7164,1.2284,1.0988,1.3016,0.8164,1.1692,1.1636,1.0024,0.6464,1.0424,1.1576,1.2368,0.9952,0.8728,1.1852,1.1332,1.1016,1.1032,0.7432,0.9072,0.8192,0.55
1.3896,1.3192,1.0052,1.0972,0.8784,1.388,1.594,1.0384,1.4356,0.9144,0.9664,0.9404,0.6392,1.1404,0.8728,0.8728,1.106,0.9532,0.8884,1.24,1.1464,1.1016,1.388,1.1864,1.142,1.424,1.2772,0.9736,1.0024,1.2544,1.2212,0.8828,1.45,1.332,1.6084,0.5444,0.746,1.2944,1.5508,1.2772,0.9808,1.3088,0.772,1.1188,1.2068,0.9836,0.658,0.9964,1.1432,1.2556,1.0496,0.8944,1.1216,1.1348,1.0756,1.1,0.818,0.926,0.874,0.5312
1.3724,1.3304,1.0296,1.034,0.8856,1.394,1.5608,1.0528,1.2412,0.8728,0.9376,0.9664,0.648,1.0424,0.7804,0.7976,1.054,0.8728,0.8828,1.2184,1.1104,1.1432,1.3132,1.1664,1.0684,1.2184,1.3348,0.9,0.8884,1.172,1.0856,0.8712,1.4156,1.3264,1.62,0.54,0.792,1.2728,1.5364,1.3448,1.0152,1.2716,0.736,1.1448,1.106,1.1188,0.6552,1.0352,1.1896,1.2628,0.9776,0.9316,1.1188,1.0756,1.024,1.168,0.7084,0.9044,0.9216,0.5384
1.332,1.42,1.034,0.9488,0.8768,1.3808,1.532,0.9676,1.2096,0.818,0.9416,0.9188,0.6352,1.0036,0.7444,0.7832,1.0672,0.8224,0.8336,1.1792,1.1144,1.06,1.3292,1.1144,1.0468,1.1592,1.312,0.8984,0.9,1.1752,0.9488,0.7604,1.2816,1.2844,1.9728,0.5816,0.746,1.2556,1.5712,1.276,1.1432,1.316,0.8164,1.1548,1.106,1.0096,0.7416,1.0628,1.234,1.286,1.0108,0.8972,1.2256,1.1664,1.1248,1.2068,0.808,0.946,1.0396,0.6092
